Seed,Center,Time,ETs,ENs,ETq,ENq,ES,ENS,Rho
4,1,8280.00,21.37417,8.36380,1.21970,0.47727,20.15446,7.88653,0.71696
4,1,8340.00,21.31006,8.35027,1.20925,0.47384,20.10081,7.87643,0.71604
4,1,8400.00,21.27282,8.32426,1.20226,0.47046,20.07056,7.85380,0.71398
4,1,8460.00,21.28973,8.31205,1.19644,0.46712,20.09329,7.84493,0.71318
4,1,8520.00,21.27958,8.31452,1.19564,0.46717,20.08394,7.84735,0.71340
4,1,8580.00,21.28533,8.30078,1.19166,0.46472,20.09367,7.83606,0.71237
4,1,8640.00,21.26750,8.29777,1.18457,0.46218,20.08292,7.83559,0.71233
4,1,8700.00,21.27976,8.30155,1.17718,0.45924,20.10258,7.84232,0.71294
4,1,8760.00,21.27827,8.29998,1.16949,0.45618,20.10878,7.84380,0.71307
4,1,8820.00,21.28621,8.29728,1.16359,0.45356,20.12262,7.84371,0.71306
4,1,8880.00,21.28138,8.29926,1.16289,0.45350,20.11849,7.84576,0.71325
4,1,8940.00,21.25714,8.29837,1.15389,0.45046,20.10325,7.84791,0.71345
4,1,9000.00,21.23342,8.28811,1.14633,0.44745,20.08708,7.84066,0.71279
4,1,9060.00,21.21479,8.26815,1.14049,0.44449,20.07430,7.82366,0.71124
4,1,9120.00,21.22383,8.28474,1.14222,0.44587,20.08161,7.83887,0.71262
4,1,9180.00,21.22460,8.30488,1.14834,0.44933,20.07626,7.85555,0.71414
4,1,9240.00,21.29903,8.35134,1.21242,0.47539,20.08661,7.87595,0.71600
4,1,9300.00,21.28488,8.37892,1.25287,0.49320,20.03200,7.88572,0.71688
4,1,9360.00,21.29697,8.37317,1.24641,0.49004,20.05057,7.88313,0.71665
4,1,9420.00,21.33421,8.38421,1.24700,0.49006,20.08721,7.89415,0.71765
4,1,9480.00,21.35292,8.39702,1.24657,0.49021,20.10635,7.90680,0.71880
4,1,9540.00,21.30736,8.38000,1.23860,0.48713,20.06876,7.89287,0.71753
4,1,9600.00,21.28542,8.36118,1.23236,0.48409,20.05306,7.87709,0.71610
4,1,9660.00,21.25141,8.35097,1.22424,0.48108,20.02717,7.86989,0.71544
4,1,9720.00,21.27959,8.36297,1.22293,0.48062,20.05666,7.88235,0.71658
4,1,9780.00,21.39066,8.40754,1.28723,0.50594,20.10343,7.90159,0.71833
4,1,9840.00,21.37339,8.42989,1.30958,0.51651,20.06381,7.91338,0.71940
4,1,9900.00,21.37059,8.42951,1.30467,0.51462,20.06592,7.91489,0.71954
4,1,9960.00,21.32797,8.43269,1.29935,0.51374,20.02862,7.91895,0.71990
5,1,60.00,20.47091,3.75300,0.00000,0.00000,20.47091,3.75300,0.34118
5,1,120.00,27.17910,5.88880,0.13471,0.02919,27.04438,5.85962,0.53269
5,1,180.00,22.24628,6.30311,0.10168,0.02881,22.14459,6.27430,0.57039
5,1,240.00,21.24735,6.55127,0.08716,0.02687,21.16019,6.52439,0.59313
5,1,300.00,20.20689,6.60092,0.06582,0.02150,20.14108,6.57942,0.59813
5,1,360.00,19.83264,6.72106,0.05822,0.01973,19.77442,6.70133,0.60921
5,1,420.00,19.82564,7.03338,0.14717,0.05221,19.67847,6.98117,0.63465
5,1,480.00,19.34697,7.17450,0.13231,0.04907,19.21466,7.12544,0.64777
5,1,540.00,19.51860,7.08453,0.12016,0.04361,19.39844,7.04092,0.64008
5,1,600.00,19.64916,7.27019,0.12262,0.04537,19.52654,7.22482,0.65680
5,1,660.00,19.37199,7.16177,0.11157,0.04125,19.26042,7.12052,0.64732
5,1,720.00,19.83108,7.35402,0.14003,0.05193,19.69105,7.30210,0.66383
5,1,780.00,19.21333,7.38974,0.16484,0.06340,19.04849,7.32634,0.66603
5,1,840.00,19.20464,7.31605,0.15454,0.05887,19.05011,7.25718,0.65974
5,1,900.00,18.73244,7.20158,0.14292,0.05495,18.58951,7.14663,0.64969
5,1,960.00,18.65616,7.22926,0.13783,0.05341,18.51833,7.17585,0.65235
5,1,1020.00,18.43622,7.10337,0.13046,0.05027,18.30576,7.05310,0.64119
5,1,1080.00,19.16785,7.20569,0.16947,0.06371,18.99838,7.14198,0.64927
5,1,1140.00,19.44772,7.50614,0.41035,0.15838,19.03737,7.34776,0.66798
5,1,1200.00,19.30466,7.54490,0.44464,0.17378,18.86001,7.37112,0.67010
5,1,1260.00,19.06953,7.44620,0.42386,0.16551,18.64568,7.28069,0.66188
5,1,1320.00,18.95604,7.30956,0.40970,0.15798,18.54634,7.15158,0.65014
5,1,1380.00,18.91697,7.29263,0.39199,0.15111,18.52498,7.14151,0.64923
5,1,1440.00,18.70165,7.28585,0.37623,0.14657,18.32542,7.13928,0.64903
5,1,1500.00,19.05913,7.36953,0.37832,0.14628,18.68081,7.22325,0.65666
5,1,1560.00,19.20623,7.46088,0.45948,0.17849,18.74675,7.28239,0.66204
5,1,1620.00,19.24752,7.49703,0.47456,0.18484,18.77296,7.31218,0.66474
5,1,1680.00,19.45498,7.56197,0.49511,0.19244,18.95988,7.36952,0.66996
5,1,1740.00,19.98404,7.72946,0.63991,0.24751,19.34413,7.48195,0.68018
5,1,1800.00,20.38868,8.00822,1.04255,0.40949,19.34613,7.59873,0.69079
5,1,1860.00,20.35387,8.05400,1.00356,0.39711,19.35031,7.65690,0.69608
5,1,1920.00,20.38709,8.03804,0.97572,0.38470,19.41137,7.65334,0.69576
5,1,1980.00,20.22000,8.00630,0.94212,0.37304,19.27789,7.63326,0.69393
5,1,2040.00,20.26770,8.06734,0.91879,0.36572,19.34891,7.70163,0.70015
5,1,2100.00,20.36238,8.16434,0.93871,0.37638,19.42367,7.78796,0.70800
5,1,2160.00,20.54983,8.27702,1.04404,0.42052,19.50579,7.85650,0.71423
5,1,2220.00,20.53466,8.24162,1.02048,0.40957,19.51418,7.83204,0.71200
5,1,2280.00,20.63085,8.25234,1.01137,0.40455,19.61948,7.84779,0.71344
5,1,2340.00,20.91665,8.40242,1.17736,0.47296,19.73929,7.92946,0.72086
5,1,2400.00,20.73575,8.39798,1.16618,0.47230,19.56956,7.92567,0.72052
5,1,2460.00,20.78303,8.33856,1.14846,0.46078,19.63457,7.87777,0.71616
5,1,2520.00,20.80026,8.32836,1.12496,0.45043,19.67529,7.87792,0.71617
5,1,2580.00,20.85786,8.33506,1.12904,0.45118,19.72882,7.88388,0.71672
5,1,2640.00,20.74049,8.35905,1.13163,0.45608,19.60886,7.90297,0.71845
5,1,2700.00,20.69223,8.31521,1.10973,0.44595,19.58251,7.86927,0.71539
5,1,2760.00,20.65461,8.26184,1.09063,0.43625,19.56398,7.82559,0.71142
5,1,2820.00,20.78199,8.32017,1.16536,0.46656,19.61663,7.85361,0.71396
5,1,2880.00,20.75643,8.29536,1.14442,0.45737,19.61201,7.83799,0.71254
5,1,2940.00,20.75797,8.24670,1.12776,0.44804,19.63021,7.79867,0.70897
5,1,3000.00,20.72179,8.25418,1.11475,0.44404,19.60703,7.81013,0.71001
5,1,3060.00,20.72317,8.21477,1.09821,0.43534,19.62496,7.77944,0.70722
5,1,3120.00,20.69002,8.19643,1.07777,0.42696,19.61225,7.76947,0.70632
5,1,3180.00,20.62271,8.17775,1.05641,0.41891,19.56630,7.75884,0.70535
5,1,3240.00,20.50521,8.13247,1.03668,0.41115,19.46854,7.72132,0.70194
5,1,3300.00,20.36239,8.08325,1.01689,0.40368,19.34550,7.67958,0.69814
5,1,3360.00,20.38809,8.04601,1.00462,0.39647,19.38346,7.64955,0.69541
5,1,3420.00,20.36709,8.08728,1.00502,0.39907,19.36207,7.68821,0.69893
5,1,3480.00,20.33223,8.08031,0.98694,0.39222,19.34529,7.68808,0.69892
5,1,3540.00,20.33580,8.02517,0.97705,0.38558,19.35875,7.63960,0.69451
5,1,3600.00,20.45323,8.12448,1.10202,0.43775,19.35121,7.68673,0.69879
5,1,3660.00,20.53574,8.19185,1.17984,0.47065,19.35590,7.72121,0.70193
5,1,3720.00,20.51070,8.14915,1.16547,0.46306,19.34523,7.68609,0.69874
5,1,3780.00,20.44103,8.11152,1.14838,0.45571,19.29265,7.65581,0.69598
5,1,3840.00,20.37311,8.04844,1.13551,0.44859,19.23760,7.59985,0.69090
5,1,3900.00,20.29839,8.01006,1.11928,0.44168,19.17911,7.56837,0.68803
5,1,3960.00,20.33220,8.04046,1.12195,0.44368,19.21025,7.59678,0.69062
5,1,4020.00,20.35607,8.06141,1.10964,0.43944,19.24643,7.62197,0.69291
5,1,4080.00,20.36570,8.03646,1.09723,0.43298,19.26846,7.60349,0.69123
5,1,4140.00,20.37050,8.03995,1.08960,0.43005,19.28090,7.60990,0.69181
5,1,4200.00,20.41482,8.04441,1.07578,0.42391,19.33905,7.62051,0.69277
5,1,4260.00,20.37681,8.00244,1.06420,0.41794,19.31261,7.58451,0.68950
5,1,4320.00,20.37818,8.00504,1.04915,0.41213,19.32902,7.59291,0.69026
5,1,4380.00,20.35640,7.99384,1.03512,0.40649,19.32128,7.58735,0.68976
5,1,4440.00,20.35666,7.98219,1.02468,0.40179,19.33198,7.58040,0.68913
5,1,4500.00,20.31865,7.96491,1.01159,0.39654,19.30706,7.56837,0.68803
5,1,4560.00,20.32219,7.94615,1.00081,0.39133,19.32138,7.55483,0.68680
5,1,4620.00,20.30563,7.95523,0.98588,0.38624,19.31975,7.56899,0.68809
5,1,4680.00,20.33499,7.92978,0.97778,0.38129,19.35721,7.54849,0.68623
5,1,4740.00,20.33293,7.94872,0.97066,0.37946,19.36228,7.56926,0.68811
5,1,4800.00,20.36670,7.95150,0.95978,0.37471,19.40692,7.57679,0.68880
5,1,4860.00,20.42328,7.98441,0.96775,0.37834,19.45553,7.60607,0.69146
5,1,4920.00,20.58265,8.05317,1.03691,0.40570,19.54574,7.64747,0.69522
5,1,4980.00,20.72551,8.11957,1.10431,0.43263,19.62119,7.68694,0.69881
5,1,5040.00,20.70249,8.13723,1.09959,0.43220,19.60290,7.70503,0.70046
5,1,5100.00,20.72920,8.15755,1.09273,0.43002,19.63647,7.72753,0.70250
5,1,5160.00,20.73903,8.15494,1.08401,0.42625,19.65502,7.72869,0.70261
5,1,5220.00,20.76961,8.14869,1.07447,0.42155,19.69514,7.72714,0.70247
5,1,5280.00,20.74769,8.14190,1.06230,0.41687,19.68540,7.72503,0.70228
5,1,5340.00,20.73825,8.12831,1.05164,0.41219,19.68661,7.71612,0.70147
5,1,5400.00,20.66463,8.09365,1.04070,0.40761,19.62393,7.68604,0.69873
5,1,5460.00,20.62064,8.07453,1.02950,0.40313,19.59113,7.67140,0.69740
5,1,5520.00,20.78944,8.12747,1.09049,0.42632,19.69895,7.70115,0.70010
5,1,5580.00,21.24419,8.29970,1.44167,0.56323,19.80252,7.73647,0.70332
5,1,5640.00,21.75574,8.51714,1.90598,0.74617,19.84976,7.77097,0.70645
5,1,5700.00,22.04186,8.66206,2.18041,0.85686,19.86145,7.80520,0.70956
5,1,5760.00,22.13414,8.73069,2.26539,0.89357,19.86875,7.83712,0.71247
5,1,5820.00,22.10026,8.72998,2.24201,0.88563,19.85825,7.84435,0.71312
5,1,5880.00,22.09124,8.72379,2.21980,0.87659,19.87144,7.84719,0.71338
5,1,5940.00,22.10426,8.71146,2.20178,0.86774,19.90247,7.84372,0.71307
5,1,6000.00,22.13554,8.71771,2.18623,0.86101,19.94931,7.85670,0.71425
5,1,6060.00,22.09992,8.69774,2.16607,0.85249,19.93385,7.84525,0.71320
5,1,6120.00,22.06368,8.67766,2.14627,0.84413,19.91741,7.83353,0.71214
5,1,6180.00,22.08120,8.69313,2.14607,0.84489,19.93512,7.84825,0.71348
5,1,6240.00,22.03751,8.68080,2.12424,0.83676,19.91327,7.84404,0.71309
5,1,6300.00,22.04753,8.65453,2.11933,0.83192,19.92820,7.82261,0.71115
5,1,6360.00,22.06911,8.67496,2.12239,0.83427,19.94672,7.84069,0.71279
5,1,6420.00,22.06175,8.68037,2.10343,0.82761,19.95832,7.85276,0.71389
5,1,6480.00,22.00663,8.66341,2.08281,0.81995,19.92382,7.84347,0.71304
5,1,6540.00,22.10130,8.67831,2.08605,0.81911,20.01525,7.85920,0.71447
5,1,6600.00,22.13052,8.69461,2.08219,0.81805,20.04833,7.87656,0.71605
5,1,6660.00,22.14419,8.72800,2.09724,0.82662,20.04695,7.90139,0.71831
5,1,6720.00,22.07051,8.72639,2.07467,0.82030,19.99584,7.90609,0.71874
5,1,6780.00,22.01268,8.70118,2.05687,0.81304,19.95581,7.88814,0.71710
5,1,6840.00,21.97609,8.68120,2.04012,0.80591,19.93597,7.87529,0.71594
5,1,6900.00,21.97429,8.67825,2.02290,0.79890,19.95139,7.87935,0.71630
5,1,6960.00,21.99657,8.68169,2.01116,0.79377,19.98542,7.88792,0.71708
5,1,7020.00,21.98287,8.68355,1.99768,0.78911,19.98519,7.89443,0.71768
5,1,7080.00,21.91578,8.67964,1.97648,0.78278,19.93930,7.89686,0.71790
5,1,7140.00,21.87416,8.69452,1.97103,0.78344,19.90313,7.91108,0.71919
5,1,7200.00,21.89499,8.69414,1.95974,0.77818,19.93526,7.91596,0.71963
5,1,7260.00,21.88947,8.69549,1.94458,0.77247,19.94490,7.92301,0.72027
5,1,7320.00,21.87563,8.67853,1.93118,0.76614,19.94445,7.91239,0.71931
5,1,7380.00,21.88597,8.67135,1.91935,0.76046,19.96662,7.91089,0.71917
5,1,7440.00,21.85917,8.67609,1.90363,0.75557,19.95555,7.92053,0.72005
5,1,7500.00,21.77443,8.67203,1.88526,0.75084,19.88917,7.92119,0.72011
5,1,7560.00,21.70885,8.64908,1.86961,0.74488,19.83924,7.90420,0.71856
5,1,7620.00,21.69902,8.63974,1.85646,0.73917,19.84256,7.90057,0.71823
5,1,7680.00,21.66135,8.63915,1.83922,0.73353,19.82213,7.90562,0.71869
5,1,7740.00,21.69874,8.64305,1.82730,0.72785,19.87144,7.91520,0.71956
5,1,7800.00,21.71222,8.65705,1.82869,0.72913,19.88353,7.92792,0.72072
5,1,7860.00,21.80397,8.68830,1.85484,0.73910,19.94913,7.94919,0.72265
5,1,7920.00,21.76429,8.66999,1.84238,0.73393,19.92190,7.93606,0.72146
5,1,7980.00,21.76162,8.65011,1.83251,0.72841,19.92911,7.92170,0.72015
5,1,8040.00,21.68430,8.63596,1.81534,0.72298,19.86896,7.91299,0.71936
5,1,8100.00,21.68931,8.62217,1.80519,0.71762,19.88411,7.90455,0.71860
5,1,8160.00,21.64419,8.60197,1.79239,0.71234,19.85180,7.88963,0.71724
5,1,8220.00,21.62398,8.59961,1.77887,0.70744,19.84511,7.89217,0.71747
5,1,8280.00,21.63275,8.60346,1.76800,0.70314,19.86475,7.90032,0.71821
5,1,8340.00,21.86630,8.69670,1.94667,0.77423,19.91962,7.92247,0.72022
5,1,8400.00,22.12649,8.79528,2.14143,0.85122,19.98506,7.94406,0.72219
5,1,8460.00,22.23164,8.85849,2.23926,0.89226,19.99238,7.96623,0.72420
5,1,8520.00,22.28195,8.87878,2.25434,0.89829,20.02761,7.98049,0.72550
5,1,8580.00,22.26951,8.88704,2.24021,0.89400,20.02930,7.99304,0.72664
5,1,8640.00,22.24497,8.86194,2.22850,0.88779,20.01647,7.97415,0.72492
5,1,8700.00,22.22298,8.83300,2.21818,0.88166,20.00480,7.95133,0.72285
5,1,8760.00,22.17978,8.83140,2.19940,0.87574,19.98038,7.95566,0.72324
5,1,8820.00,22.13027,8.81196,2.18437,0.86979,19.94590,7.94218,0.72202
5,1,8880.00,22.09247,8.77728,2.17446,0.86391,19.91800,7.91337,0.71940
5,1,8940.00,22.07796,8.77932,2.16239,0.85988,19.91557,7.91945,0.71995
5,1,9000.00,22.09806,8.79749,2.16381,0.86144,19.93426,7.93605,0.72146
5,1,9060.00,22.14277,8.82778,2.18688,0.87186,19.95589,7.95592,0.72327
5,1,9120.00,22.21853,8.85574,2.20899,0.88045,20.00955,7.97530,0.72503
5,1,9180.00,22.20745,8.85395,2.20395,0.87870,20.00350,7.97525,0.72502
5,1,9240.00,22.16934,8.83895,2.18959,0.87299,19.97975,7.96595,0.72418
5,1,9300.00,22.23058,8.86116,2.20329,0.87824,20.02729,7.98292,0.72572
5,1,9360.00,22.28151,8.87452,2.19702,0.87505,20.08449,7.99946,0.72722
5,1,9420.00,22.29558,8.87326,2.18908,0.87122,20.10650,8.00204,0.72746
5,1,9480.00,22.32144,8.88148,2.19000,0.87138,20.13144,8.01011,0.72819
5,1,9540.00,22.27637,8.87319,2.17395,0.86594,20.10242,8.00725,0.72793
5,1,9600.00,22.28688,8.86832,2.16258,0.86053,20.12430,8.00779,0.72798
5,1,9660.00,22.33528,8.88093,2.16162,0.85950,20.17365,8.02143,0.72922
5,1,9720.00,22.35946,8.89548,2.16710,0.86216,20.19236,8.03332,0.73030
5,1,9780.00,22.39464,8.90977,2.16987,0.86329,20.22477,8.04648,0.73150
5,1,9840.00,22.43144,8.92470,2.16987,0.86332,20.26157,8.06139,0.73285
5,1,9900.00,22.39127,8.90901,2.15665,0.85808,20.23462,8.05093,0.73190
5,1,9960.00,22.39191,8.89606,2.14684,0.85292,20.24508,8.04315,0.73120
