Seed,Center,Time,ETs,ENs,ETq,ENq,ES,ENS,Rho
4,2,8280.00,21.17349,8.40546,1.54133,0.61188,19.63216,7.79359,0.70851
4,2,8340.00,21.17834,8.40785,1.53204,0.60822,19.64630,7.79963,0.70906
4,2,8400.00,21.26330,8.43191,1.55568,0.61690,19.70763,7.81501,0.71046
4,2,8460.00,21.22310,8.43656,1.55450,0.61794,19.66860,7.81862,0.71078
4,2,8520.00,21.19305,8.43493,1.54186,0.61367,19.65119,7.82126,0.71102
4,2,8580.00,21.17104,8.41660,1.53282,0.60938,19.63821,7.80722,0.70975
4,2,8640.00,21.22119,8.42707,1.52748,0.60657,19.69371,7.82050,0.71095
4,2,8700.00,21.42351,8.49799,1.65324,0.65578,19.77028,7.84221,0.71293
4,2,8760.00,21.43587,8.53764,1.70853,0.68049,19.72733,7.85715,0.71429
4,2,8820.00,21.48618,8.55550,1.71172,0.68158,19.77447,7.87391,0.71581
4,2,8880.00,21.50807,8.59112,1.74272,0.69611,19.76535,7.89501,0.71773
4,2,8940.00,21.48175,8.58309,1.73445,0.69301,19.74730,7.89008,0.71728
4,2,9000.00,21.56622,8.61690,1.77488,0.70916,19.79134,7.90774,0.71889
4,2,9060.00,21.55740,8.63486,1.79189,0.71775,19.76551,7.91711,0.71974
4,2,9120.00,21.61591,8.65821,1.81063,0.72525,19.80527,7.93297,0.72118
4,2,9180.00,21.62834,8.65605,1.80293,0.72157,19.82541,7.93448,0.72132
4,2,9240.00,21.61817,8.65663,1.79416,0.71844,19.82401,7.93819,0.72165
4,2,9300.00,21.59152,8.64822,1.78301,0.71416,19.80851,7.93405,0.72128
4,2,9360.00,21.57932,8.62942,1.77444,0.70959,19.80489,7.91984,0.71999
4,2,9420.00,21.58947,8.62204,1.76548,0.70507,19.82399,7.91697,0.71972
4,2,9480.00,21.56432,8.61663,1.75543,0.70143,19.80889,7.91520,0.71956
4,2,9540.00,21.51636,8.60654,1.74255,0.69702,19.77381,7.90952,0.71905
4,2,9600.00,21.53540,8.59621,1.73527,0.69266,19.80013,7.90355,0.71850
4,2,9660.00,21.55177,8.59617,1.72704,0.68885,19.82473,7.90732,0.71885
4,2,9720.00,21.58538,8.61638,1.74220,0.69545,19.84317,7.92094,0.72009
4,2,9780.00,21.56016,8.60202,1.73262,0.69128,19.82754,7.91074,0.71916
4,2,9840.00,21.54524,8.58963,1.72335,0.68706,19.82189,7.90257,0.71842
4,2,9900.00,21.53020,8.57511,1.71461,0.68290,19.81559,7.89221,0.71747
4,2,9960.00,21.49143,8.55773,1.70466,0.67878,19.78677,7.87895,0.71627
5,2,60.00,19.18266,3.83653,0.00000,0.00000,19.18266,3.83653,0.34878
5,2,120.00,19.53551,5.53506,0.00000,0.00000,19.53551,5.53506,0.50319
5,2,180.00,23.98169,6.66158,0.15010,0.04170,23.83159,6.61989,0.60181
5,2,240.00,23.73170,8.10833,1.35052,0.46143,22.38117,7.64690,0.69517
5,2,300.00,22.83857,8.06963,1.05236,0.37183,21.78621,7.69779,0.69980
5,2,360.00,22.07088,8.03135,1.04220,0.37924,21.02868,7.65210,0.69565
5,2,420.00,21.39603,7.74333,0.89821,0.32507,20.49783,7.41826,0.67439
5,2,480.00,20.63386,7.56575,0.77573,0.28443,19.85813,7.28132,0.66194
5,2,540.00,20.42097,7.52551,0.69217,0.25508,19.72880,7.27043,0.66095
5,2,600.00,19.72893,7.43123,0.60948,0.22957,19.11945,7.20166,0.65470
5,2,660.00,19.56209,7.49880,0.54733,0.20981,19.01476,7.28899,0.66264
5,2,720.00,19.46160,7.64949,0.57923,0.22767,18.88237,7.42182,0.67471
5,2,780.00,19.54303,7.64183,0.53745,0.21016,19.00558,7.43167,0.67561
5,2,840.00,20.31585,7.95704,0.76217,0.29852,19.55368,7.65853,0.69623
5,2,900.00,20.95254,8.31118,1.09118,0.43284,19.86136,7.87834,0.71621
5,2,960.00,21.34526,8.44916,1.16924,0.46283,20.17601,7.98634,0.72603
5,2,1020.00,21.79363,8.65335,1.26068,0.50056,20.53295,8.15279,0.74116
5,2,1080.00,21.51128,8.68418,1.18423,0.47808,20.32705,8.20611,0.74601
5,2,1140.00,21.57171,8.62868,1.13568,0.45427,20.43603,8.17441,0.74313
5,2,1200.00,21.88497,8.84518,1.32186,0.53425,20.56311,8.31092,0.75554
5,2,1260.00,21.83463,8.94180,1.29887,0.53192,20.53576,8.40988,0.76453
5,2,1320.00,21.68825,8.85603,1.24344,0.50774,20.44481,8.34830,0.75894
5,2,1380.00,21.50243,8.74121,1.19468,0.48566,20.30775,8.25554,0.75050
5,2,1440.00,21.41779,8.67123,1.14960,0.46543,20.26819,8.20580,0.74598
5,2,1500.00,21.37051,8.56245,1.11517,0.44681,20.25534,8.11564,0.73779
5,2,1560.00,21.25190,8.58250,1.11116,0.44874,20.14073,8.13376,0.73943
5,2,1620.00,21.28544,8.55359,1.07532,0.43212,20.21012,8.12147,0.73832
5,2,1680.00,21.44559,8.48888,1.05268,0.41669,20.39290,8.07219,0.73384
5,2,1740.00,21.44861,8.41919,1.02494,0.40232,20.42367,8.01688,0.72881
5,2,1800.00,21.34177,8.37072,1.00580,0.39450,20.33597,7.97622,0.72511
5,2,1860.00,21.19548,8.43261,1.02130,0.40632,20.17418,8.02629,0.72966
5,2,1920.00,21.11538,8.35817,0.99442,0.39362,20.12096,7.96455,0.72405
5,2,1980.00,21.03381,8.39228,0.96244,0.38400,20.07137,8.00827,0.72802
5,2,2040.00,20.76743,8.30697,0.93177,0.37271,19.83566,7.93426,0.72130
5,2,2100.00,20.79733,8.28922,0.90839,0.36206,19.88893,7.92716,0.72065
5,2,2160.00,20.82208,8.37703,0.93627,0.37667,19.88582,8.00036,0.72731
5,2,2220.00,20.75574,8.39579,0.92175,0.37285,19.83399,8.02294,0.72936
5,2,2280.00,20.67526,8.31545,0.90265,0.36304,19.77262,7.95241,0.72295
5,2,2340.00,20.60474,8.22429,0.88622,0.35373,19.71852,7.87056,0.71551
5,2,2400.00,20.46879,8.13634,0.86764,0.34489,19.60115,7.79146,0.70831
5,2,2460.00,20.52454,8.10970,0.85157,0.33647,19.67297,7.77322,0.70666
5,2,2520.00,20.56631,8.08778,0.83524,0.32846,19.73107,7.75932,0.70539
5,2,2580.00,20.79071,8.23570,1.04226,0.41287,19.74845,7.82283,0.71117
5,2,2640.00,20.83564,8.32636,1.09392,0.43715,19.74173,7.88921,0.71720
5,2,2700.00,21.24547,8.49032,1.33119,0.53198,19.91428,7.95834,0.72349
5,2,2760.00,21.27729,8.52633,1.31878,0.52847,19.95851,7.99787,0.72708
5,2,2820.00,21.26982,8.47021,1.29881,0.51722,19.97101,7.95299,0.72300
5,2,2880.00,21.27207,8.47190,1.27701,0.50859,19.99507,7.96331,0.72394
5,2,2940.00,21.32846,8.49511,1.26394,0.50343,20.06453,7.99169,0.72652
5,2,3000.00,21.23557,8.47299,1.23648,0.49336,19.99909,7.97964,0.72542
5,2,3060.00,21.15144,8.41910,1.21517,0.48368,19.93628,7.93542,0.72140
5,2,3120.00,20.93195,8.34594,1.18977,0.47438,19.74218,7.87156,0.71560
5,2,3180.00,20.93142,8.33307,1.16909,0.46543,19.76232,7.86764,0.71524
5,2,3240.00,21.07983,8.38639,1.20248,0.47839,19.87735,7.90800,0.71891
5,2,3300.00,21.05913,8.43003,1.22339,0.48973,19.83575,7.94031,0.72185
5,2,3360.00,21.05488,8.42195,1.20245,0.48098,19.85243,7.94097,0.72191
5,2,3420.00,21.05706,8.44745,1.20521,0.48349,19.85185,7.96396,0.72400
5,2,3480.00,21.13691,8.45477,1.19234,0.47694,19.94458,7.97783,0.72526
5,2,3540.00,21.03300,8.43697,1.17073,0.46961,19.86228,7.96735,0.72430
5,2,3600.00,20.94116,8.38810,1.15287,0.46179,19.78829,7.92631,0.72057
5,2,3660.00,21.03127,8.38377,1.14488,0.45639,19.88639,7.92739,0.72067
5,2,3720.00,21.13201,8.44712,1.19117,0.47615,19.94084,7.97098,0.72463
5,2,3780.00,21.13832,8.46092,1.18344,0.47369,19.95487,7.98723,0.72611
5,2,3840.00,21.06909,8.49348,1.17082,0.47199,19.89827,8.02149,0.72923
5,2,3900.00,21.09508,8.48671,1.15597,0.46506,19.93910,8.02165,0.72924
5,2,3960.00,21.06791,8.43248,1.14430,0.45801,19.92361,7.97447,0.72495
5,2,4020.00,21.03271,8.39215,1.13075,0.45117,19.90196,7.94098,0.72191
5,2,4080.00,21.06919,8.38636,1.11682,0.44454,19.95236,7.94182,0.72198
5,2,4140.00,20.99369,8.36198,1.09989,0.43810,19.89380,7.92388,0.72035
5,2,4200.00,20.95077,8.34040,1.08476,0.43184,19.86601,7.90856,0.71896
5,2,4260.00,21.02581,8.31161,1.07714,0.42580,19.94867,7.88581,0.71689
5,2,4320.00,21.20572,8.40375,1.19885,0.47510,20.00688,7.92865,0.72079
5,2,4380.00,21.13244,8.40473,1.18937,0.47303,19.94306,7.93169,0.72106
5,2,4440.00,21.12831,8.39422,1.17553,0.46703,19.95278,7.92718,0.72065
5,2,4500.00,21.09458,8.37220,1.16105,0.46081,19.93353,7.91140,0.71922
5,2,4560.00,21.03759,8.33199,1.14819,0.45474,19.88940,7.87725,0.71611
5,2,4620.00,21.00026,8.33192,1.13128,0.44884,19.86898,7.88308,0.71664
5,2,4680.00,20.98562,8.34941,1.12543,0.44777,19.86019,7.90164,0.71833
5,2,4740.00,20.94064,8.33208,1.11111,0.44210,19.82953,7.88998,0.71727
5,2,4800.00,20.95536,8.34722,1.11930,0.44585,19.83606,7.90137,0.71831
5,2,4860.00,20.95919,8.32761,1.10828,0.44035,19.85091,7.88726,0.71702
5,2,4920.00,21.00302,8.36279,1.11469,0.44384,19.88832,7.91895,0.71990
5,2,4980.00,21.00935,8.39952,1.12482,0.44970,19.88452,7.94982,0.72271
5,2,5040.00,20.98984,8.38761,1.11198,0.44435,19.87786,7.94326,0.72211
5,2,5100.00,20.94099,8.37640,1.09950,0.43980,19.84149,7.93660,0.72151
5,2,5160.00,20.93716,8.35458,1.08935,0.43469,19.84780,7.91989,0.71999
5,2,5220.00,20.93770,8.34299,1.07933,0.43008,19.85837,7.91291,0.71936
5,2,5280.00,20.92008,8.32048,1.06905,0.42519,19.85102,7.89529,0.71775
5,2,5340.00,20.91917,8.33241,1.06038,0.42237,19.85879,7.91004,0.71909
5,2,5400.00,20.96610,8.37091,1.08669,0.43387,19.87941,7.93704,0.72155
5,2,5460.00,20.87928,8.37083,1.07218,0.42985,19.80710,7.94098,0.72191
5,2,5520.00,20.92984,8.40227,1.09238,0.43854,19.83746,7.96374,0.72398
5,2,5580.00,20.89750,8.36649,1.08358,0.43382,19.81392,7.93267,0.72115
5,2,5640.00,20.85909,8.34733,1.07270,0.42927,19.78639,7.91807,0.71982
5,2,5700.00,20.79070,8.33452,1.05955,0.42475,19.73115,7.90977,0.71907
5,2,5760.00,20.75127,8.31132,1.04945,0.42033,19.70182,7.89099,0.71736
5,2,5820.00,20.70898,8.28003,1.04043,0.41599,19.66855,7.86404,0.71491
5,2,5880.00,20.66047,8.28176,1.02778,0.41199,19.63269,7.86977,0.71543
5,2,5940.00,20.59234,8.26120,1.01657,0.40783,19.57577,7.85338,0.71394
5,2,6000.00,20.61986,8.26856,1.01216,0.40588,19.60770,7.86269,0.71479
5,2,6060.00,20.68959,8.30656,1.05312,0.42281,19.63647,7.88375,0.71670
5,2,6120.00,20.71322,8.34621,1.09422,0.44090,19.61901,7.90531,0.71866
5,2,6180.00,20.69521,8.31827,1.08629,0.43662,19.60892,7.88164,0.71651
5,2,6240.00,20.69058,8.30608,1.07793,0.43273,19.61265,7.87335,0.71576
5,2,6300.00,20.68656,8.33044,1.08043,0.43509,19.60612,7.89535,0.71776
5,2,6360.00,20.77729,8.36972,1.11897,0.45075,19.65832,7.91896,0.71991
5,2,6420.00,20.88838,8.43344,1.20294,0.48567,19.68544,7.94777,0.72252
5,2,6480.00,20.95157,8.48409,1.26949,0.51407,19.68207,7.97002,0.72455
5,2,6540.00,20.90105,8.49145,1.25558,0.51010,19.64547,7.98135,0.72558
5,2,6600.00,20.88614,8.46838,1.24666,0.50547,19.63948,7.96292,0.72390
5,2,6660.00,20.88712,8.46775,1.23907,0.50233,19.64805,7.96542,0.72413
5,2,6720.00,20.88073,8.46415,1.22871,0.49807,19.65202,7.96609,0.72419
5,2,6780.00,20.89696,8.45125,1.22064,0.49366,19.67632,7.95759,0.72342
5,2,6840.00,20.86803,8.44179,1.20962,0.48933,19.65841,7.95246,0.72295
5,2,6900.00,20.84952,8.45161,1.20227,0.48735,19.64725,7.96425,0.72402
5,2,6960.00,20.80556,8.43582,1.19162,0.48315,19.61394,7.95266,0.72297
5,2,7020.00,20.83237,8.43088,1.18445,0.47935,19.64792,7.95153,0.72287
5,2,7080.00,20.88359,8.45372,1.18500,0.47969,19.69859,7.97403,0.72491
5,2,7140.00,20.95690,8.48256,1.21660,0.49243,19.74031,7.99012,0.72637
5,2,7200.00,21.05832,8.52277,1.26213,0.51081,19.79619,8.01196,0.72836
5,2,7260.00,21.01623,8.51360,1.25155,0.50700,19.76468,8.00660,0.72787
5,2,7320.00,21.03094,8.51868,1.24899,0.50591,19.78195,8.01277,0.72843
5,2,7380.00,21.04314,8.53131,1.24588,0.50510,19.79726,8.02621,0.72966
5,2,7440.00,21.03889,8.51736,1.23760,0.50103,19.80128,8.01633,0.72876
5,2,7500.00,21.10293,8.53121,1.24754,0.50434,19.85539,8.02687,0.72972
5,2,7560.00,21.14300,8.52992,1.24104,0.50068,19.90197,8.02923,0.72993
5,2,7620.00,21.13901,8.50554,1.23456,0.49674,19.90445,8.00880,0.72807
5,2,7680.00,21.14059,8.49202,1.22776,0.49318,19.91283,7.99884,0.72717
5,2,7740.00,21.15300,8.47213,1.22182,0.48936,19.93118,7.98277,0.72571
5,2,7800.00,21.12538,8.45557,1.21391,0.48588,19.91147,7.96969,0.72452
5,2,7860.00,21.12308,8.43848,1.20695,0.48217,19.91613,7.95631,0.72330
5,2,7920.00,21.11476,8.42724,1.19893,0.47851,19.91582,7.94873,0.72261
5,2,7980.00,21.12064,8.42443,1.19544,0.47683,19.92519,7.94761,0.72251
5,2,8040.00,21.14325,8.42837,1.18999,0.47437,19.95325,7.95400,0.72309
5,2,8100.00,21.14235,8.43867,1.19493,0.47694,19.94742,7.96173,0.72379
5,2,8160.00,21.22521,8.46407,1.21138,0.48307,20.01383,7.98101,0.72555
5,2,8220.00,21.22720,8.45731,1.20361,0.47954,20.02359,7.97777,0.72525
5,2,8280.00,21.18909,8.44237,1.19486,0.47607,19.99423,7.96630,0.72421
5,2,8340.00,21.16392,8.41989,1.18801,0.47264,19.97591,7.94725,0.72248
5,2,8400.00,21.20660,8.40690,1.18373,0.46927,20.02286,7.93764,0.72160
5,2,8460.00,21.24072,8.41845,1.18989,0.47160,20.05082,7.94686,0.72244
5,2,8520.00,21.23615,8.40972,1.18249,0.46828,20.05367,7.94144,0.72195
5,2,8580.00,21.25786,8.41147,1.17653,0.46554,20.08134,7.94594,0.72236
5,2,8640.00,21.29356,8.41638,1.17685,0.46516,20.11671,7.95122,0.72284
5,2,8700.00,21.25005,8.41453,1.16908,0.46293,20.08097,7.95160,0.72287
5,2,8760.00,21.20497,8.39726,1.16115,0.45982,20.04382,7.93745,0.72159
5,2,8820.00,21.20950,8.39964,1.15409,0.45706,20.05542,7.94258,0.72205
5,2,8880.00,21.24137,8.39369,1.14883,0.45397,20.09254,7.93972,0.72179
5,2,8940.00,21.25124,8.39590,1.14379,0.45189,20.10745,7.94402,0.72218
5,2,9000.00,21.26254,8.40343,1.14100,0.45095,20.12153,7.95248,0.72295
5,2,9060.00,21.25697,8.40425,1.13320,0.44803,20.12377,7.95622,0.72329
5,2,9120.00,21.24105,8.40326,1.12549,0.44526,20.11556,7.95800,0.72345
5,2,9180.00,21.26877,8.41020,1.12000,0.44288,20.14876,7.96732,0.72430
5,2,9240.00,21.27945,8.41275,1.11462,0.44066,20.16483,7.97209,0.72474
5,2,9300.00,21.26751,8.40867,1.10734,0.43782,20.16017,7.97086,0.72462
5,2,9360.00,21.27807,8.39529,1.10254,0.43501,20.17553,7.96028,0.72366
5,2,9420.00,21.27351,8.40100,1.10001,0.43440,20.17350,7.96661,0.72424
5,2,9480.00,21.26143,8.39244,1.09354,0.43165,20.16790,7.96079,0.72371
5,2,9540.00,21.22060,8.39037,1.08484,0.42893,20.13576,7.96143,0.72377
5,2,9600.00,21.19666,8.38593,1.07741,0.42625,20.11924,7.95968,0.72361
5,2,9660.00,21.28871,8.43394,1.15030,0.45572,20.13841,7.97823,0.72529
5,2,9720.00,21.35560,8.48072,1.21815,0.48375,20.13745,7.99697,0.72700
5,2,9780.00,21.35545,8.49196,1.21996,0.48511,20.13549,8.00684,0.72789
5,2,9840.00,21.35928,8.49596,1.21261,0.48233,20.14667,8.01363,0.72851
5,2,9900.00,21.37568,8.50925,1.21737,0.48461,20.15831,8.02463,0.72951
5,2,9960.00,21.35492,8.50981,1.21077,0.48248,20.14415,8.02732,0.72976
